LOCATION,TIME,SHPRICE
CRI,2022-Q3,113.1723
CRI,2022-Q4,113.165
CRI,2023-Q1,113.1603
CRI,2023-Q2,113.1587
CRI,2023-Q3,113.1581
LTU,2000-Q1,21.07701
LTU,2000-Q2,20.42
LTU,2000-Q3,18.63327
LTU,2000-Q4,18.77439
LTU,2001-Q1,19.04364
LTU,2001-Q2,17.42955
LTU,2001-Q3,14.76452
LTU,2001-Q4,15.07556
LTU,2002-Q1,16.64854
LTU,2002-Q2,18.08245
LTU,2002-Q3,17.77484
LTU,2002-Q4,17.69468
LTU,2003-Q1,18.7511
LTU,2003-Q2,23.75231
LTU,2003-Q3,33.03537
LTU,2003-Q4,35.04134
LTU,2004-Q1,40.9133
LTU,2004-Q2,44.54843
LTU,2004-Q3,43.21729
LTU,2004-Q4,51.22881
LTU,2005-Q1,66.95795
LTU,2005-Q2,80.39133
LTU,2005-Q3,90.924
LTU,2005-Q4,98.11067
LTU,2006-Q1,87.68144
LTU,2006-Q2,84.36694
LTU,2006-Q3,80.92913
LTU,2006-Q4,91.25491
LTU,2007-Q1,103.7901
LTU,2007-Q2,102.3829
LTU,2007-Q3,113.3911
LTU,2007-Q4,111.0522
LTU,2008-Q1,99.61104
LTU,2008-Q2,89.65795
LTU,2008-Q3,83.03238
LTU,2008-Q4,44.06955
LTU,2009-Q1,35.78672
LTU,2009-Q2,35.20644
LTU,2009-Q3,49.11254
LTU,2009-Q4,56.29715
LTU,2010-Q1,62.11705
LTU,2010-Q2,64.30525
LTU,2010-Q3,67.48821
LTU,2010-Q4,81.21344
LTU,2011-Q1,83.65033
LTU,2011-Q2,79.62196
LTU,2011-Q3,76.85828
LTU,2011-Q4,65.88235
LTU,2012-Q1,64.52791
LTU,2012-Q2,68.08836
LTU,2012-Q3,71.11854
LTU,2012-Q4,71.65497
LTU,2013-Q1,77.08573
LTU,2013-Q2,81.40253
LTU,2013-Q3,85.04999
LTU,2013-Q4,85.12124
LTU,2014-Q1,92.09484
LTU,2014-Q2,94.44472
LTU,2014-Q3,95.28739
LTU,2014-Q4,93.24786
LTU,2015-Q1,97.3605
LTU,2015-Q2,102.137
LTU,2015-Q3,101.2827
LTU,2015-Q4,99.21985
LTU,2016-Q1,100.7647
LTU,2016-Q2,104.1752
LTU,2016-Q3,110.0622
LTU,2016-Q4,113.8419
LTU,2017-Q1,115.682
LTU,2017-Q2,119.8063
LTU,2017-Q3,130.4897
LTU,2017-Q4,134.7168
LTU,2018-Q1,139.6433
LTU,2018-Q2,145.6256
LTU,2018-Q3,144.7747
LTU,2018-Q4,132.569
LTU,2019-Q1,132.4772
LTU,2019-Q2,138.8897
LTU,2019-Q3,141.4115
LTU,2019-Q4,144.9384
LTU,2020-Q1,143.9841
LTU,2020-Q2,143.4661
LTU,2020-Q3,158.5109
LTU,2020-Q4,160.0921
LTU,2021-Q1,176.0165
LTU,2021-Q2,185.5297
LTU,2021-Q3,200.2312
LTU,2021-Q4,196.0192
LTU,2022-Q1,190.0219
LTU,2022-Q2,187.7138
LTU,2022-Q3,186.8588
LTU,2022-Q4,189.8109
LTU,2023-Q1,203.1895
LTU,2023-Q2,205.6277
LTU,2023-Q3,198.5473
